fecha,isla,adr_eur,revpar_eur,grado_ocupacion
2012-11-01,Gran Canaria,81.78,69.19,0.8460503790657862
2012-12-01,Gran Canaria,90.05,67.66,0.7513603553581344
2013-01-01,Gran Canaria,82.14,68.18,0.830046262478695
2013-02-01,Gran Canaria,85.36,72.06,0.8441893158388004
2013-03-01,Gran Canaria,92.58,77.08,0.8325772305033484
2013-04-01,Gran Canaria,84.6,55.6,0.657210401891253
2013-05-01,Gran Canaria,78.48,52.36,0.6671763506625892
2013-06-01,Gran Canaria,78.01,54.4,0.6973464940392257
2013-07-01,Gran Canaria,79.95,58.69,0.7340838023764853
2013-08-01,Gran Canaria,80.48,62.94,0.7820576540755466
2013-09-01,Gran Canaria,78.62,60.54,0.7700330704655304
2013-10-01,Gran Canaria,83.46,67.66,0.8106877546129883
2013-11-01,Gran Canaria,87.76,77.0,0.8773928896991795
2013-12-01,Gran Canaria,88.37,72.3,0.8181509562068574
2014-01-01,Gran Canaria,90.89,81.7,0.8988887666409946
2014-02-01,Gran Canaria,90.75,80.23,0.884077134986226
2014-03-01,Gran Canaria,92.05,80.13,0.8705051602390005
2014-04-01,Gran Canaria,89.09,62.7,0.703782691660119
2014-05-01,Gran Canaria,78.08,51.52,0.6598360655737705
2014-06-01,Gran Canaria,74.57,51.49,0.6904921550221269
2014-07-01,Gran Canaria,80.32,59.43,0.7399153386454184
2014-08-01,Gran Canaria,79.33,66.97,0.8441951342493382
2014-09-01,Gran Canaria,80.04,63.01,0.787231384307846
2014-10-01,Gran Canaria,86.14,69.63,0.8083352681680984
2014-11-01,Gran Canaria,95.45,85.13,0.8918805657412257
2014-12-01,Gran Canaria,94.64,76.66,0.8100169061707523
2015-01-01,Gran Canaria,95.76,84.01,0.877297410192147
2015-02-01,Gran Canaria,96.36,85.94,0.8918638439186384
2015-03-01,Gran Canaria,96.62,82.34,0.8522045125232871
2015-04-01,Gran Canaria,89.05,62.14,0.6978102189781022
2015-05-01,Gran Canaria,80.0,53.91,0.673875
2015-06-01,Gran Canaria,79.71,57.19,0.7174758499560908
2015-07-01,Gran Canaria,84.58,65.77,0.7776069992906124
2015-08-01,Gran Canaria,84.79,70.0,0.8255690529543578
2015-09-01,Gran Canaria,84.29,68.92,0.8176533396606952
2015-10-01,Gran Canaria,86.49,71.44,0.8259914440975835
2015-11-01,Gran Canaria,99.1,89.59,0.9040363269424825
2015-12-01,Gran Canaria,102.9,88.26,0.8577259475218659
2016-01-01,Gran Canaria,94.19,85.31,0.9057224758466929
2016-02-01,Gran Canaria,101.75,93.95,0.9233415233415234
2016-03-01,Gran Canaria,101.9,92.66,0.9093228655544651
2016-04-01,Gran Canaria,93.43,73.02,0.7815476827571443
2016-05-01,Gran Canaria,85.23,67.3,0.7896280652352458
2016-06-01,Gran Canaria,83.77,68.02,0.8119851975647606
2016-07-01,Gran Canaria,88.9,77.41,0.8707536557930258
2016-08-01,Gran Canaria,92.81,82.54,0.8893438207089753
2016-09-01,Gran Canaria,88.94,78.19,0.8791319991005172
2016-10-01,Gran Canaria,94.28,83.63,0.8870386084005091
2016-11-01,Gran Canaria,100.31,92.22,0.9193500149536437
2016-12-01,Gran Canaria,106.13,91.26,0.8598888156035053
2017-01-01,Gran Canaria,101.16,92.17,0.9111308817714512
2017-02-01,Gran Canaria,103.4,94.49,0.9138297872340424
2017-03-01,Gran Canaria,102.86,92.5,0.8992805755395683
2017-04-01,Gran Canaria,101.52,80.77,0.7956067769897557
2017-05-01,Gran Canaria,89.44,71.37,0.7979651162790699
2017-06-01,Gran Canaria,80.44,65.62,0.8157633018398808
2017-07-01,Gran Canaria,88.49,75.78,0.8563679511809245
2017-08-01,Gran Canaria,86.3,76.95,0.891657010428737
2017-09-01,Gran Canaria,85.65,75.53,0.8818447168709865
2017-10-01,Gran Canaria,92.91,82.44,0.8873103002906039
2017-11-01,Gran Canaria,106.48,96.49,0.9061795642374154
2017-12-01,Gran Canaria,105.51,88.36,0.8374561652923893
2018-01-01,Gran Canaria,108.13,96.5,0.8924442800332933
2018-02-01,Gran Canaria,102.06,91.86,0.9000587889476778
2018-03-01,Gran Canaria,105.47,92.88,0.8806295629088841
2018-04-01,Gran Canaria,94.69,70.86,0.7483366775794699
2018-05-01,Gran Canaria,82.5,64.42,0.7808484848484849
2018-06-01,Gran Canaria,82.28,66.42,0.8072435585804569
2018-07-01,Gran Canaria,91.09,74.02,0.8126029201888242
2018-08-01,Gran Canaria,94.08,80.17,0.8521471088435374
2018-09-01,Gran Canaria,85.35,73.22,0.8578793204452256
2018-10-01,Gran Canaria,97.46,82.74,0.8489636774061153
2018-11-01,Gran Canaria,110.63,95.37,0.8620627316279491
2018-12-01,Gran Canaria,109.45,87.62,0.8005481955230699
2019-01-01,Gran Canaria,111.15,94.2,0.8475033738191633
2019-02-01,Gran Canaria,116.46,97.4,0.8363386570496308
2019-03-01,Gran Canaria,108.19,90.24,0.8340881782050097
2019-04-01,Gran Canaria,102.4,72.26,0.7056640625
2019-05-01,Gran Canaria,86.95,65.0,0.7475560667050029
2019-06-01,Gran Canaria,85.34,66.96,0.7846262010780407
2019-07-01,Gran Canaria,93.78,76.91,0.8201108978460225
2019-08-01,Gran Canaria,99.19,82.89,0.8356689182377256
2019-09-01,Gran Canaria,92.02,77.4,0.8411214953271029
2019-10-01,Gran Canaria,106.08,85.76,0.808446455505279
2019-11-01,Gran Canaria,113.13,97.9,0.8653761159727748
2019-12-01,Gran Canaria,115.52,95.78,0.8291204986149585
2020-01-01,Gran Canaria,110.74,96.12,0.8679790500270905
2020-02-01,Gran Canaria,111.99,94.56,0.8443611036699706
2020-03-01,Gran Canaria,101.72,42.83,0.42105780574125046
2020-07-01,Gran Canaria,98.14,32.5,0.3311595679641329
2020-08-01,Gran Canaria,91.56,44.52,0.48623853211009177
2020-09-01,Gran Canaria,74.74,20.5,0.2742841851752743
2020-10-01,Gran Canaria,78.66,20.2,0.2568014238494788
2020-11-01,Gran Canaria,94.23,32.74,0.34744773426721853
2020-12-01,Gran Canaria,99.93,35.43,0.35454818372861
2021-01-01,Gran Canaria,97.24,21.81,0.22429041546688605
2021-02-01,Gran Canaria,93.05,20.35,0.21869962385814082
2021-03-01,Gran Canaria,105.1,25.57,0.2432921027592769
2021-04-01,Gran Canaria,103.4,29.25,0.2828820116054159
2021-05-01,Gran Canaria,90.39,29.54,0.3268060626175462
2021-06-01,Gran Canaria,95.17,39.38,0.4137858568876747
2021-07-01,Gran Canaria,103.34,52.19,0.50503193342365
2021-08-01,Gran Canaria,114.13,77.14,0.6758959081748883
2021-09-01,Gran Canaria,101.68,68.59,0.674567269866247
2021-10-01,Gran Canaria,120.83,94.16,0.7792766697012331
2021-11-01,Gran Canaria,131.47,108.21,0.8230775081767703
2021-12-01,Gran Canaria,129.17,95.09,0.7361616474413565
2022-01-01,Gran Canaria,121.99,80.0,0.6557914583162554
2022-02-01,Gran Canaria,128.91,92.51,0.7176324567527733
2022-03-01,Gran Canaria,129.63,103.22,0.7962662963820104
2022-04-01,Gran Canaria,125.8,89.91,0.7147058823529412
2022-05-01,Gran Canaria,101.6,70.48,0.6937007874015749
2022-06-01,Gran Canaria,101.54,71.06,0.6998227299586369
2022-07-01,Gran Canaria,112.0,86.95,0.7763392857142858
2022-08-01,Gran Canaria,117.88,97.51,0.8271971496437055
2022-09-01,Gran Canaria,108.6,88.46,0.814548802946593
2022-10-01,Gran Canaria,120.39,98.61,0.819087964116621
2022-11-01,Gran Canaria,133.65,117.12,0.8763187429854097
2022-12-01,Gran Canaria,136.51,113.84,0.8339315801040218
2023-01-01,Gran Canaria,133.04,118.37,0.8897324113048708
2023-02-01,Gran Canaria,138.22,122.28,0.8846766025177254
2023-03-01,Gran Canaria,138.32,118.62,0.8575766338924234
2023-04-01,Gran Canaria,127.56,94.46,0.7405142677955471
2023-05-01,Gran Canaria,106.58,77.29,0.7251829611559393
2023-06-01,Gran Canaria,104.07,77.47,0.7444028058037859
2023-07-01,Gran Canaria,116.08,92.73,0.7988456237077878
2023-08-01,Gran Canaria,125.31,103.72,0.8277072859308914
2023-09-01,Gran Canaria,112.2,92.82,0.8272727272727272
2023-10-01,Gran Canaria,128.36,108.5,0.8452789030850731
2023-11-01,Gran Canaria,141.66,124.59,0.8795002117746717
2023-12-01,Gran Canaria,147.02,123.92,0.8428785199292613
2024-01-01,Gran Canaria,139.59,126.01,0.902715094204456
2024-02-01,Gran Canaria,147.43,141.4,0.9590992335345587
2024-03-01,Gran Canaria,148.56,131.88,0.8877221324717286
2024-04-01,Gran Canaria,132.47,99.95,0.7545104551974032
2024-05-01,Gran Canaria,114.26,84.63,0.740679152809382
2024-06-01,Gran Canaria,113.54,89.54,0.7886207503963361
2024-07-01,Gran Canaria,126.05,101.9,0.8084093613645379
2024-08-01,Gran Canaria,136.53,114.62,0.8395224492785469
2024-09-01,Gran Canaria,124.76,106.22,0.8513946777813401
2024-10-01,Gran Canaria,141.08,123.1,0.8725545789622908
2024-11-01,Gran Canaria,160.19,146.17,0.9124789312691178
2024-12-01,Gran Canaria,163.8,140.45,0.8574481074481073
2025-01-01,Gran Canaria,155.53,140.52,0.9034912878544333
2025-02-01,Gran Canaria,164.31,150.76,0.917533929766904
2025-03-01,Gran Canaria,161.86,142.5,0.8803904608921289
2025-04-01,Gran Canaria,148.5,113.03,0.7611447811447811
2025-05-01,Gran Canaria,120.99,89.92,0.7432019175138441
2025-06-01,Gran Canaria,119.84,96.42,0.8045727636849133
2025-07-01,Gran Canaria,134.63,111.44,0.8277501299858873
2025-08-01,Gran Canaria,143.98,123.57,0.8582442005834143
2025-09-01,Gran Canaria,128.18,109.57,0.854813543454517
2025-10-01,Gran Canaria,143.68,125.69,0.8747912026726057
2025-11-01,Gran Canaria,166.74,148.16,0.888569029626964
2025-12-01,Gran Canaria,174.09,148.34,0.8520880004595325
2026-01-01,Gran Canaria,166.14,149.6,0.900445407487661
2009-01-01,La Gomera,49.11,26.43,0.5381795968234575
2009-02-01,La Gomera,48.46,36.34,0.7498968221213372
2009-03-01,La Gomera,59.93,49.75,0.8301351576839646
2009-04-01,La Gomera,89.57,55.51,0.6197387518142236
2009-05-01,La Gomera,54.39,20.74,0.3813200956058099
2009-06-01,La Gomera,49.14,14.89,0.303011803011803
2009-07-01,La Gomera,56.38,16.95,0.3006385242993969
2009-08-01,La Gomera,59.89,23.12,0.38604107530472537
2009-09-01,La Gomera,58.77,20.54,0.34949804321932953
2009-10-01,La Gomera,53.24,18.0,0.33809166040571
2009-11-01,La Gomera,62.64,27.27,0.4353448275862069
2009-12-01,La Gomera,65.73,26.67,0.4057507987220447
2010-01-01,La Gomera,62.07,22.15,0.3568551635250523
2010-02-01,La Gomera,65.44,29.26,0.4471271393643032
2010-03-01,La Gomera,63.52,29.24,0.46032745591939545
2010-04-01,La Gomera,58.28,20.61,0.3536376115305422
2010-05-01,La Gomera,51.57,20.79,0.4031413612565445
2010-06-01,La Gomera,50.69,18.37,0.3623988952456106
2010-07-01,La Gomera,54.68,19.55,0.3575347476225311
2010-08-01,La Gomera,66.43,28.43,0.4279692909829896
2010-09-01,La Gomera,60.81,23.24,0.38217398454201607
2010-10-01,La Gomera,64.38,25.39,0.3943771357564461
2010-11-01,La Gomera,68.38,31.26,0.45715121380520624
2010-12-01,La Gomera,73.19,28.93,0.3952725782210685
2011-01-01,La Gomera,73.94,31.3,0.4233162023262105
2011-02-01,La Gomera,73.65,36.08,0.48988458927359124
2011-03-01,La Gomera,75.11,37.32,0.49687125549194516
2011-04-01,La Gomera,71.71,32.18,0.4487519174452657
2011-05-01,La Gomera,50.26,21.15,0.4208117787504974
2011-06-01,La Gomera,49.77,17.95,0.3606590315451075
2011-07-01,La Gomera,56.99,23.51,0.4125285137743464
2011-08-01,La Gomera,63.8,29.22,0.4579937304075235
2011-09-01,La Gomera,57.85,25.13,0.4343993085566119
2011-10-01,La Gomera,64.04,29.5,0.4606495940037476
2011-11-01,La Gomera,68.65,35.37,0.5152221412964311
2011-12-01,La Gomera,68.68,30.12,0.4385556202679091
2012-01-01,La Gomera,71.39,34.7,0.4860624737358174
2012-02-01,La Gomera,75.65,38.87,0.5138136153337739
2012-03-01,La Gomera,73.88,36.4,0.4926908500270709
2012-04-01,La Gomera,67.85,32.0,0.4716285924834194
2012-05-01,La Gomera,51.6,19.76,0.38294573643410856
2012-06-01,La Gomera,52.43,21.14,0.4032042723631509
2012-07-01,La Gomera,43.73,17.4,0.3978961811113652
2012-08-01,La Gomera,60.42,22.33,0.3695796094008606
2012-09-01,La Gomera,57.57,19.72,0.3425395171096057
2012-10-01,La Gomera,65.93,26.58,0.4031548612164416
2012-11-01,La Gomera,72.64,31.86,0.4386013215859031
2012-12-01,La Gomera,71.51,32.62,0.45615997762550686
2013-01-01,La Gomera,72.87,32.86,0.45094003019075063
2013-02-01,La Gomera,80.12,41.25,0.514852720918622
2013-03-01,La Gomera,79.75,40.45,0.5072100313479624
2013-04-01,La Gomera,72.64,30.46,0.4193281938325991
2013-05-01,La Gomera,54.43,21.46,0.3942678669851185
2013-06-01,La Gomera,58.86,20.29,0.34471627590893644
2013-07-01,La Gomera,56.85,21.34,0.37537379067722076
2013-08-01,La Gomera,67.79,27.25,0.4019766927275409
2013-09-01,La Gomera,58.43,23.87,0.40852301899709054
2013-10-01,La Gomera,70.77,31.14,0.44001695633743115
2013-11-01,La Gomera,76.29,38.79,0.5084545812033031
2013-12-01,La Gomera,72.88,35.91,0.49272777167947307
2014-01-01,La Gomera,78.82,40.25,0.5106571936056838
2014-02-01,La Gomera,85.33,45.18,0.5294738075706082
2014-03-01,La Gomera,85.49,42.58,0.4980699497017195
2014-04-01,La Gomera,71.8,31.34,0.43649025069637887
2014-05-01,La Gomera,59.14,23.94,0.404802164355766
2014-06-01,La Gomera,61.91,22.81,0.36843805524147955
2014-07-01,La Gomera,70.91,26.59,0.37498237202087153
2014-08-01,La Gomera,74.7,31.65,0.4236947791164658
2014-09-01,La Gomera,71.59,30.75,0.4295292638636681
2014-10-01,La Gomera,67.27,26.86,0.39928645755909026
2014-11-01,La Gomera,73.17,37.97,0.5189285226185595
2014-12-01,La Gomera,73.26,33.61,0.45877695877695873
2015-01-01,La Gomera,71.48,35.24,0.4930050363738109
2015-02-01,La Gomera,79.4,41.65,0.5245591939546599
2015-03-01,La Gomera,74.55,38.09,0.510932260228035
2015-04-01,La Gomera,71.17,31.07,0.4365603484614304
2015-05-01,La Gomera,58.91,23.21,0.3939908334747921
2015-06-01,La Gomera,57.47,18.58,0.3232991125804767
2015-07-01,La Gomera,62.83,21.43,0.34107910233964667
2015-08-01,La Gomera,71.02,30.36,0.42748521543227264
2015-09-01,La Gomera,70.08,29.99,0.427939497716895
2015-10-01,La Gomera,72.59,34.53,0.47568535610965695
2015-11-01,La Gomera,76.44,40.47,0.5294348508634223
2015-12-01,La Gomera,77.67,40.39,0.52002059997425
2016-01-01,La Gomera,84.42,44.34,0.5252309879175551
2016-02-01,La Gomera,86.3,48.61,0.5632676709154114
2016-03-01,La Gomera,101.71,93.47,0.9189853505063416
2016-04-01,La Gomera,87.87,66.16,0.752930465460339
2016-05-01,La Gomera,70.82,48.54,0.6853996046314601
2016-06-01,La Gomera,72.03,45.61,0.6332083853949743
2016-07-01,La Gomera,80.43,56.91,0.7075718015665795
2016-08-01,La Gomera,94.78,78.27,0.8258071323063937
2016-09-01,La Gomera,86.32,70.61,0.818002780352178
2016-10-01,La Gomera,95.07,75.84,0.7977279899021774
2016-11-01,La Gomera,97.81,89.15,0.9114609958081996
2016-12-01,La Gomera,106.23,85.27,0.8026922714863973
2017-01-01,La Gomera,103.47,96.98,0.9372765052672273
2017-02-01,La Gomera,110.93,106.18,0.9571802037320833
2017-03-01,La Gomera,117.34,109.16,0.9302880518152377
2017-04-01,La Gomera,97.68,77.44,0.7927927927927927
2017-05-01,La Gomera,74.96,49.01,0.6538153681963714
2017-06-01,La Gomera,74.83,45.97,0.614325805158359
2017-07-01,La Gomera,75.88,51.33,0.676462836056932
2017-08-01,La Gomera,92.36,67.16,0.7271546123863144
2017-09-01,La Gomera,103.82,77.8,0.7493739163937585
2017-10-01,La Gomera,95.64,77.44,0.8097030531158511
2017-11-01,La Gomera,116.78,107.46,0.9201918136667236
2017-12-01,La Gomera,106.1,79.66,0.7508011310084826
2018-01-01,La Gomera,108.95,101.22,0.9290500229463056
2018-02-01,La Gomera,111.67,103.4,0.9259425091788305
2018-03-01,La Gomera,105.8,96.49,0.9120037807183364
2018-04-01,La Gomera,85.85,68.07,0.7928945835760046
2018-05-01,La Gomera,71.09,44.37,0.6241384160922774
2018-06-01,La Gomera,69.65,36.19,0.5195979899497487
2018-07-01,La Gomera,76.37,49.27,0.6451486185675003
2018-08-01,La Gomera,90.45,67.22,0.7431730237700387
2018-09-01,La Gomera,85.21,63.71,0.7476821969252436
2018-10-01,La Gomera,89.16,70.48,0.7904890085240018
2018-11-01,La Gomera,96.91,89.68,0.9253946961097927
2018-12-01,La Gomera,100.68,78.49,0.7795987286452124
2019-01-01,La Gomera,98.34,88.23,0.8971934106162294
2019-02-01,La Gomera,100.74,91.29,0.9061941631923766
2019-03-01,La Gomera,99.92,85.98,0.8604883907125701
2019-04-01,La Gomera,91.46,65.99,0.7215176033238574
2019-05-01,La Gomera,69.86,44.84,0.6418551388491269
2019-06-01,La Gomera,67.32,38.12,0.566250742721331
2019-07-01,La Gomera,80.38,49.03,0.6099776063697437
2019-08-01,La Gomera,92.31,64.07,0.6940743148087963
2019-09-01,La Gomera,83.02,55.77,0.6717658395567334
2019-10-01,La Gomera,86.93,58.32,0.6708846198090417
2019-11-01,La Gomera,96.59,82.39,0.8529868516409566
2019-12-01,La Gomera,100.86,74.55,0.7391433670434265
2020-01-01,La Gomera,103.7,88.14,0.8499517839922854
2020-02-01,La Gomera,106.56,89.97,0.8443130630630631
2020-03-01,La Gomera,98.6,35.58,0.36085192697768764
2020-07-01,La Gomera,79.06,15.7,0.1985833544143688
2020-08-01,La Gomera,91.59,53.94,0.5889289223714379
2020-09-01,La Gomera,81.57,27.53,0.3375015324261371
2020-10-01,La Gomera,80.89,18.43,0.22784027691927308
2020-11-01,La Gomera,85.95,24.09,0.2802792321116928
2020-12-01,La Gomera,93.35,30.49,0.3266202463845742
2021-01-01,La Gomera,85.02,13.95,0.16407904022582923
2021-02-01,La Gomera,82.12,18.48,0.22503653190452994
2021-03-01,La Gomera,87.28,23.88,0.27360219981668193
2021-04-01,La Gomera,86.82,19.34,0.22275973278046535
2021-05-01,La Gomera,73.56,25.44,0.3458401305057096
2021-06-01,La Gomera,76.76,28.36,0.3694632621156852
2021-07-01,La Gomera,88.35,51.25,0.5800792303338993
2021-08-01,La Gomera,104.87,70.45,0.671784113664537
2021-09-01,La Gomera,92.07,63.16,0.6859997827739763
2021-10-01,La Gomera,97.29,73.96,0.7602014595539108
2021-11-01,La Gomera,106.87,96.37,0.9017497894638346
2021-12-01,La Gomera,110.98,82.03,0.7391421877815822
2022-01-01,La Gomera,112.53,90.61,0.8052075002221629
2022-02-01,La Gomera,118.38,95.96,0.8106099003210001
2022-03-01,La Gomera,116.37,92.39,0.7939331442811721
2022-04-01,La Gomera,112.3,73.14,0.6512911843276937
2022-05-01,La Gomera,81.22,48.43,0.5962817040137897
2022-06-01,La Gomera,81.45,44.07,0.5410681399631676
2022-07-01,La Gomera,90.79,55.91,0.615816719903073
2022-08-01,La Gomera,108.36,75.08,0.692875599852344
2022-09-01,La Gomera,89.77,57.44,0.6398574133897739
2022-10-01,La Gomera,95.25,65.46,0.6872440944881889
2022-11-01,La Gomera,108.01,90.01,0.833348764003333
2022-12-01,La Gomera,111.14,84.43,0.7596724851538601
2023-01-01,La Gomera,117.2,102.79,0.8770477815699659
2023-02-01,La Gomera,120.47,106.22,0.881713289615672
2023-03-01,La Gomera,116.89,99.11,0.8478911797416374
2023-04-01,La Gomera,109.31,74.95,0.6856646235477084
2023-05-01,La Gomera,80.92,49.57,0.6125803262481463
2023-06-01,La Gomera,80.18,46.57,0.5808181591419306
2023-07-01,La Gomera,96.8,56.77,0.5864669421487604
2023-08-01,La Gomera,108.31,75.34,0.6955959745175884
2023-09-01,La Gomera,92.64,65.07,0.7023963730569948
2023-10-01,La Gomera,104.4,76.37,0.7315134099616858
2023-11-01,La Gomera,114.99,98.74,0.8586833637707627
2023-12-01,La Gomera,115.77,92.02,0.7948518614494255
2024-01-01,La Gomera,115.29,101.46,0.8800416341399947
2024-02-01,La Gomera,122.1,114.28,0.935954135954136
2024-03-01,La Gomera,124.32,108.78,0.8750000000000001
2024-04-01,La Gomera,91.17,41.51,0.4553032795875836
2024-05-01,La Gomera,77.31,50.81,0.657224162462812
2024-06-01,La Gomera,74.58,52.0,0.6972378653794583
2024-07-01,La Gomera,90.82,63.75,0.7019378991411583
2024-08-01,La Gomera,96.64,76.92,0.7959437086092715
2024-09-01,La Gomera,84.98,69.01,0.8120734290421275
2024-10-01,La Gomera,85.69,68.74,0.8021939549539036
2024-11-01,La Gomera,101.34,89.54,0.883560292086047
2024-12-01,La Gomera,134.89,98.02,0.7266661724368004
2025-01-01,La Gomera,141.19,123.6,0.8754161059565124
2025-02-01,La Gomera,137.23,122.69,0.8940464912919917
2025-03-01,La Gomera,133.06,112.56,0.8459341650383285
2025-04-01,La Gomera,130.01,80.0,0.615337281747558
2025-05-01,La Gomera,94.89,57.29,0.6037517125092212
2025-06-01,La Gomera,93.15,49.48,0.5311862587224906
2025-07-01,La Gomera,104.86,62.12,0.5924089261872973
2025-08-01,La Gomera,118.99,76.53,0.64316329103286
2025-09-01,La Gomera,104.64,74.35,0.7105313455657492
2025-10-01,La Gomera,111.33,79.34,0.7126560675469326
2025-11-01,La Gomera,136.23,116.84,0.8576671805035603
2025-12-01,La Gomera,140.38,103.2,0.7351474569026928
2026-01-01,La Gomera,146.27,128.13,0.8759827715867915
2009-01-01,La Palma,40.76,16.53,0.4055446516192346
2009-02-01,La Palma,48.65,25.76,0.5294964028776978
2009-03-01,La Palma,41.65,23.63,0.5673469387755102
2009-04-01,La Palma,34.46,15.01,0.4355774811375508
2009-05-01,La Palma,32.66,12.68,0.3882424984690754
2009-06-01,La Palma,32.86,13.23,0.40261716372489353
2009-07-01,La Palma,40.67,24.33,0.5982296533071059
2009-08-01,La Palma,41.03,27.77,0.6768218376797465
2009-09-01,La Palma,34.25,16.95,0.49489051094890507
2009-10-01,La Palma,34.18,14.08,0.41193680514921005
2009-11-01,La Palma,39.5,20.76,0.5255696202531646
2009-12-01,La Palma,48.81,22.45,0.4599467322270026
2010-01-01,La Palma,38.82,16.97,0.4371458011334363
2010-02-01,La Palma,40.93,19.77,0.4830197898851698
2010-03-01,La Palma,38.95,18.24,0.4682926829268292
2010-04-01,La Palma,42.24,19.28,0.4564393939393939
2010-05-01,La Palma,36.84,14.47,0.3927795874049946
2010-06-01,La Palma,37.84,14.68,0.38794926004228325
2010-07-01,La Palma,38.91,19.74,0.5073245952197378
2010-08-01,La Palma,41.51,22.86,0.5507106721271983
2010-09-01,La Palma,34.22,18.24,0.5330216247808299
2010-10-01,La Palma,31.32,12.99,0.41475095785440613
2010-11-01,La Palma,43.63,22.52,0.5161586064634426
2010-12-01,La Palma,46.55,20.56,0.44167561761546725
2011-01-01,La Palma,50.11,23.94,0.4777489523049292
2011-02-01,La Palma,48.63,27.17,0.5587086160806087
2011-03-01,La Palma,48.71,27.48,0.5641552042701704
2011-04-01,La Palma,43.82,23.31,0.5319488817891374
2011-05-01,La Palma,38.23,9.48,0.24797279623332463
2011-06-01,La Palma,36.76,8.55,0.23258977149075086
2011-07-01,La Palma,48.4,13.5,0.27892561983471076
2011-08-01,La Palma,60.9,18.09,0.2970443349753695
2011-09-01,La Palma,37.98,11.84,0.3117430226434966
2011-10-01,La Palma,38.23,10.55,0.27596128694742356
2011-11-01,La Palma,49.11,26.32,0.5359397271431481
2011-12-01,La Palma,51.78,15.04,0.29045963692545385
2012-01-01,La Palma,40.36,13.66,0.33845391476709613
2012-02-01,La Palma,50.01,12.95,0.2589482103579284
2012-03-01,La Palma,49.12,24.54,0.4995928338762215
2012-04-01,La Palma,35.99,14.76,0.4101139205334815
2012-05-01,La Palma,33.0,7.62,0.23090909090909092
2012-06-01,La Palma,32.56,7.5,0.23034398034398032
2012-07-01,La Palma,36.11,9.61,0.26613126557740235
2012-08-01,La Palma,43.77,12.55,0.286726068083162
2012-09-01,La Palma,36.31,10.1,0.27816028642247315
2012-10-01,La Palma,34.1,14.65,0.42961876832844575
2012-11-01,La Palma,40.55,13.17,0.3247842170160296
2012-12-01,La Palma,46.09,13.27,0.287914949012801
2013-01-01,La Palma,39.73,19.16,0.48225522275358673
2013-02-01,La Palma,43.49,13.64,0.3136353184640147
2013-03-01,La Palma,39.54,12.14,0.30703085483055137
2013-04-01,La Palma,43.38,15.28,0.35223605348086673
2013-05-01,La Palma,35.31,11.49,0.3254035683942226
2013-06-01,La Palma,34.32,8.51,0.24796037296037296
2013-07-01,La Palma,35.47,7.52,0.2120101494220468
2013-08-01,La Palma,44.02,18.7,0.42480690595184
2013-09-01,La Palma,36.62,7.99,0.21818678317859094
2013-10-01,La Palma,38.39,13.91,0.3623339411305027
2013-11-01,La Palma,44.08,20.53,0.46574410163339386
2013-12-01,La Palma,44.54,20.09,0.4510552312528065
2014-01-01,La Palma,41.75,23.47,0.5621556886227544
2014-02-01,La Palma,41.24,21.31,0.5167313288069835
2014-03-01,La Palma,45.8,22.8,0.49781659388646293
2014-04-01,La Palma,37.16,9.92,0.2669537136706136
2014-05-01,La Palma,33.19,15.93,0.4799638445314854
2014-06-01,La Palma,32.72,13.98,0.42726161369193155
2014-07-01,La Palma,37.53,8.97,0.23900879296562752
2014-08-01,La Palma,46.25,19.72,0.42637837837837833
2014-09-01,La Palma,40.08,15.72,0.3922155688622755
2014-10-01,La Palma,35.45,15.34,0.432722143864598
2014-11-01,La Palma,38.85,22.46,0.5781209781209781
2014-12-01,La Palma,39.42,19.48,0.4941653982749873
2015-01-01,La Palma,41.74,23.57,0.5646861523718255
2015-02-01,La Palma,43.6,25.83,0.5924311926605504
2015-03-01,La Palma,42.37,23.89,0.5638423412792071
2015-04-01,La Palma,37.28,22.77,0.610783261802575
2015-05-01,La Palma,36.57,20.06,0.5485370522286026
2015-06-01,La Palma,37.45,20.61,0.5503337783711615
2015-07-01,La Palma,42.18,23.57,0.5587956377430062
2015-08-01,La Palma,42.07,25.16,0.5980508676016163
2015-09-01,La Palma,38.45,20.98,0.5456436931079324
2015-10-01,La Palma,38.99,20.27,0.5198768915106438
2015-11-01,La Palma,44.24,27.69,0.6259041591320073
2015-12-01,La Palma,44.77,25.26,0.5642171096716552
2016-01-01,La Palma,40.44,25.58,0.6325420375865479
2016-02-01,La Palma,43.68,29.26,0.6698717948717949
2016-03-01,La Palma,41.93,32.98,0.7865490102551872
2016-04-01,La Palma,37.85,27.7,0.7318361955085865
2016-05-01,La Palma,36.75,23.03,0.6266666666666667
2016-06-01,La Palma,39.38,24.18,0.6140172676485525
2016-07-01,La Palma,40.89,31.7,0.7752506725360724
2016-08-01,La Palma,46.38,39.09,0.8428201811125485
2016-09-01,La Palma,43.55,34.84,0.8000000000000002
2016-10-01,La Palma,43.15,32.14,0.7448435689455388
2016-11-01,La Palma,46.03,42.05,0.9135346513143601
2016-12-01,La Palma,46.23,39.46,0.8535582954791262
2017-01-01,La Palma,47.28,43.66,0.9234348561759729
2017-02-01,La Palma,50.49,45.64,0.9039413745296098
2017-03-01,La Palma,49.0,43.09,0.8793877551020409
2017-04-01,La Palma,45.79,36.14,0.789255295916139
2017-05-01,La Palma,41.47,25.69,0.6194839643115506
2017-06-01,La Palma,41.92,26.16,0.6240458015267175
